A,$x_0$,w,$\sigma$(A),$\sigma$($x_0$),$\sigma$(w)
20270.711511982947,34129.48906469984,0.14999999999800123,910.0275931984027,0.007775827176029486,0.007775816060726555
29661.428235915337,33941.76551526276,0.09373338626908657,1246.281829510038,0.0047867635333868055,0.0049284745673676645
13896.805780013963,33941.306177919054,0.14015377847125318,1034.323647220756,0.012330326214374946,0.013178397003374028
14898.152711738687,33890.78213494594,0.11973520800778155,1085.2611787606738,0.010071490441643812,0.010071468048212852
103666.45693166653,33791.28016234146,0.11537285220778655,970.2602121302418,0.001246877150083461,0.0012468741817039449
99012.05457416936,33768.3077843434,0.10949728936834786,1096.8694705023256,0.0014006847265336136,0.0014006810284226303
25900.19094712874,33729.98630407271,0.0831810920387498,1188.2685708911852,0.005226820265723442,0.005489239837441315
50154.59742237856,33729.68254357941,0.09270344065946631,1136.4799770413124,0.0028286225716502213,0.003046538495619533
27554.025885277348,33729.5821708942,0.044547213803422726,3345.565775412734,0.02772456062734038,0.018038732002569207
9892.367246999085,33620.76602886404,0.0702694400621441,1136.2881146274033,0.009320216844183167,0.009320154498556566
14356.048230567338,33618.104376891526,0.0834166552128886,970.3588692236813,0.0065105955309760575,0.0065105858832569365
13411.13108172276,33617.519589802076,0.08999977939693442,934.1953309602058,0.007239090100802387,0.007239084564598333
8769.776063479389,33613.10997274758,0.1313830142054662,740.1000806276559,0.012802980245327954,0.012802956989114043
9826.000256901567,33490.519219600916,0.08579720115989667,1293.1338033852774,0.013037983435770657,0.013037928330129133
8532.645435413307,33482.01068426109,0.0867357002866291,1039.7867332768315,0.013388527842311492,0.014064068817309658
21304.56305412245,33481.658176718076,0.10427972283555276,959.6153159243229,0.005819372997061851,0.006296509762081715
8187.503079800063,33034.833526051494,0.09730677884167058,973.7213245437306,0.013362773704588899,0.013362730951757546
118326.93971547345,32959.98575608005,0.10157361945476832,829.1865900397461,0.0008219015434667773,0.000821899141439893
39462.323170715405,32775.896170043954,0.11091584847549844,840.6837740900733,0.0027284349067683246,0.002728430984602595
39694.79123191996,32775.89333468157,0.12165382209063146,1119.5516923778393,0.01190980868538261,0.008466881369735415
46004.68672414127,32759.72849692555,0.10146466986437765,927.0832571066728,0.002361031213129547,0.002361024381770697
38171.67337032228,32750.682297194326,0.08249276286091126,1005.0169704149384,0.0025079489880200597,0.0025079380165754788
11939.216024681777,32598.747996509985,0.10727461942654101,806.5236432511041,0.008367744329494277,0.008367722872408626
14821.862019695716,32530.525506506416,0.07790714313316145,954.8309943957107,0.006580585588405214,0.007005516422881319
10505.167760309909,32530.242346673604,0.08138085350161502,937.1775806343472,0.009461480481840886,0.010151841407627375
17128.082220183413,32443.81771373393,0.08600935177410726,1801.7229124158255,0.0175603860008879,0.011028823552142283
9512.763872874804,32443.61026193167,0.09280365316220607,1472.8522472086688,0.03452569164899,0.022389405537796003
20617.10874390009,32335.082687350467,0.11756377060418736,754.2262980876577,0.0049661222571073796,0.004966111829754235
6729.655784385815,32308.866751895075,0.14999999995768187,708.9054556828515,0.018245528929090416,0.01824550543248283
6996.857438408933,32219.498535464874,0.09423757557657195,908.1527931188103,0.014123759919291464,0.01412371410244115
19655.387394641657,31924.739043369675,0.11710767961667513,860.8124204023949,0.014435803395635027,0.012056087751481467
9608.179288771795,31924.49771435928,0.07864464312642655,1732.4261266162823,0.019806367402214486,0.015239637138450439
16310.315988997347,31831.769122559017,0.07502370435458344,894.625912934686,0.004984653816626463,0.005301014521114822
8898.51551084098,31831.483684710376,0.07297334964363504,905.4324165309306,0.009022426711835625,0.009552800556467105
79133.27514804206,31820.54563013161,0.1000641505720317,903.7088849825861,0.0013246244323663519,0.0013504654367166747
75216.46536059008,31820.089153865465,0.10179785061380853,896.0681757985117,0.0014053904399578307,0.0014331679056518115
12004.827709723359,31787.80508322429,0.09146751958845697,823.6882716470457,0.007246765469612087,0.007246741194739228
8749.010384750638,31667.261746357686,0.07952541001735552,856.8521232062753,0.008993392038768488,0.00899335244709349
11742.656864712522,31644.6115365736,0.09109702201847397,690.0539974701419,0.006188094209315366,0.00626231901215562
16088.236511699588,31644.18839815653,0.08786688711443455,702.4625176841432,0.004436661561512196,0.004487562690945916
5739.845981188297,31284.1548421452,0.14999999999999997,574.9405937090226,0.01734936959459085,0.01734934866307155
82626.1083467308,31242.298837335948,0.11470040327903586,671.8363237399483,0.0010769142055982316,0.001076911989170946
62087.40944829167,31184.801016964004,0.11091827588026415,742.262979684842,0.0015311840255619491,0.0015311806653634803
8503.046516728964,30970.065936651576,0.08047187734717325,761.3087563795367,0.008319571978518486,0.008319537762653312
6846.067031124927,30907.605791952534,0.07729467131880781,827.9529402373918,0.010794057726902156,0.010794009744130487
37280.18755612004,30719.978255424154,0.10060392148881346,703.3071739672191,0.0021915531215589536,0.0021915474521456437
6890.094360250795,30433.49289059395,0.08364286835997121,852.4457405676039,0.011949258173385467,0.011949214274691089
10103.165867963917,29897.421614984232,0.10759341864819875,707.1873833345091,0.018154176348916327,0.016062840133471364
9854.145509282998,29897.15725561113,0.08788426947024904,914.9279092614499,0.016072896631456706,0.013072734118116956
5985.675539843407,29860.487802649026,0.10311989211481822,594.1100807826799,0.011818606093785928,0.011818578584013438
20374.6286901197,29793.70704391027,0.08647330608937442,729.1885804386835,0.0035735262747897734,0.0035737572788674707
9187.736721420419,29793.256139156227,0.05888530881816198,889.2938471879492,0.006779014543397331,0.007016504507690937
6175.744390331239,29792.98257183983,0.07506244935280187,793.0885316857074,0.011309676607086124,0.011903154955661004
34979.65446365037,29739.93033997495,0.10293152670159333,614.025252148167,0.0020863597035297933,0.0020863548692457525
6823.979718386041,29486.750824065184,0.0810342002960962,681.1657759380553,0.009340150884021436,0.009340116579830042
10112.167580677906,29415.94973997661,0.08535755313838037,729.3829716796199,0.013899386724946642,0.011625428232069685
8788.599422210122,29415.711950549303,0.08912997845034946,692.7124064119773,0.016481047675421183,0.01399281450509001
8490.483193898346,29323.84858248845,0.07779266959722313,699.8627396259334,0.007404396589403825,0.007404367382689213
18559.33168458217,29302.608796768018,0.1212256542836578,617.0554444643001,0.004653998535102088,0.004653990992609355
47437.13471987573,29250.99639126723,0.10714143735550863,636.8231769930899,0.001660840249233932,0.0016608368153444685
47265.948039024486,29249.740162715578,0.10282905621318647,602.4959062452148,0.001513532010900472,0.0015135286127387158
5129.846307670982,28891.705125431567,0.14999999999997637,620.6379885913285,0.020955320200264627,0.020955421365250512
8761.635393393732,28890.586426709924,0.09010878439413691,568.2942992187154,0.006748783005932531,0.006748763758610835
7594.225235676288,28799.99760900975,0.0809002214001287,744.8893105872547,0.009162803718550524,0.009162771502593762
6655.606146575591,28719.001610821077,0.07638616864158479,826.0928261643994,0.016571537505008165,0.015972903055943823
23698.354171851675,28718.753523204105,0.08624937581555824,777.7492696829992,0.004945790714834425,0.004973299031890612
34417.984719312626,28579.55698462074,0.11242229887802586,701.2630819577421,0.002669597543780217,0.0028419608106223775
19409.669227585124,28101.085320600123,0.09311944966268343,940.8871279510648,0.005212298428778504,0.005212358570874287
28160.14610901968,28100.40098087838,0.11871518254399574,833.3057320156465,0.00405643241553604,0.0040564898978165806
7452.030329002556,27951.403543024946,0.07813358493891291,841.3312246673074,0.01018592705867042,0.010185890839352882
12272.715049990362,27693.631256730565,0.09955758599460898,819.9599400359009,0.007680621231500425,0.007680604737912763
10427.014968523416,27550.532355267922,0.10224651004078401,883.5135096741008,0.01214974499103019,0.012799532141652744
13069.948823433251,27550.177268006162,0.10680703930852313,867.8672281837032,0.009877042031322164,0.010515661589129073
8087.486298391666,27501.843026504248,0.08899667099074472,968.7584274480548,0.012309654133766345,0.012309621518768733
9645.26519621902,27179.144951892307,0.07892911307396827,1133.2488449150792,0.010708254306802346,0.010708219086243807
14551.127064962502,26682.189280980383,0.09557355508568201,730.4192564986411,0.005539662845342296,0.005539650865966347
15264.303985470004,26678.701781083215,0.09833832669004518,871.719762460857,0.006484741629213245,0.006484728382651827
7317.554347431658,26610.13569869311,0.14999999999176775,689.5982587627074,0.016322665076370934,0.016322650816793845
34822.67219132568,26592.959123709807,0.08226825060972227,989.8192271360422,0.0028066448757403484,0.0030441896852702786
11329.743176127906,26592.705581262406,0.05227755182683602,1215.0692530513077,0.006994945832181668,0.0071573906478223925
